municipality_id,avg_t2m,avg_t2m_max,avg_t2m_min,avg_rh2m,avg_prectotcorr,avg_ws10m,avg_allsky_sfc_sw_dwn,avg_cloud_amt,avg_surface_pressure,elevation
5159,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,19
5160,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5161,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5162,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,20
5163,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,5
5164,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,4.624063158,75.42463158,98.09166667,85
5165,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,5
5166,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5167,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5168,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.156048421,66.77442105,98.09166667,6
5169,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,5.156048421,66.77442105,98.7309375,4
5170,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,4.624063158,75.42463158,98.09166667,50
5171,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,5
5172,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.156048421,66.77442105,98.09166667,37
5173,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5174,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,13
5175,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,11
5176,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.123602105,67.46084211,98.09166667,20
5177,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,4.624063158,75.42463158,98.09166667,52
5178,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.123602105,67.46084211,98.09166667,23
5179,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.156048421,66.77442105,98.09166667,25
5180,25.61958333,32.3415625,21.50583333,86.05145833,8.692708333,2.767083333,5.156048421,66.77442105,98.09166667,38
5181,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,26
5182,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,69
5183,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,5.123602105,67.46084211,97.860625,34
5184,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,11
5185,23.30010417,30.915,18.11322917,86.81,7.425104167,2.207395833,4.803714737,73.24557895,93.7565625,240
5186,26.4528125,33.08395833,20.88010417,80.846875,8.0234375,2.158958333,5.123602105,67.46084211,98.32864583,30
5188,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,5.123602105,67.46084211,97.860625,23
5189,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,58
5191,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,38
5192,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,23
5193,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,68
5194,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,22
5195,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,72
5196,26.4528125,33.08395833,20.88010417,80.846875,8.0234375,2.158958333,5.123602105,67.46084211,98.32864583,140
5197,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,21
5198,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,72
5199,23.30010417,30.915,18.11322917,86.81,7.425104167,2.207395833,4.803714737,73.24557895,93.7565625,313
5200,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,5.123602105,67.46084211,97.860625,33
5201,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,26
5202,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,4.803714737,73.24557895,97.860625,87
5203,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,16
5204,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,21
5205,23.30010417,30.915,18.11322917,86.81,7.425104167,2.207395833,4.803714737,73.24557895,93.7565625,110
5206,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,5.123602105,67.46084211,97.860625,26
5207,25.57166667,32.13677083,21.25083333,85.18979167,7.699375,2.736979167,5.123602105,67.46084211,97.860625,28
5208,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,37
5209,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,67
5210,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,44
5211,26.4528125,33.08395833,20.88010417,80.846875,8.0234375,2.158958333,5.123602105,67.46084211,98.32864583,90
5212,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,21
5213,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,79
5214,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5215,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,11
5216,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,8
5217,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,11
5218,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,23
5219,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,6
5220,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5221,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,165
5222,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5223,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,43
5224,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5225,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,10
5226,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,5
5227,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,70
5228,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,8
5229,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,8
5230,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,8
5231,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,10
5232,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.123602105,67.46084211,99.39354167,8
5233,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5234,26.80166667,33.30916667,21.68572917,81.89729167,7.821979167,3.311979167,5.156048421,66.77442105,99.39354167,4
5235,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,20
5236,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,76
5237,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,21
5238,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,48
5239,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,47
5240,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,34
5241,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,30
5242,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,19
5243,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,53
5244,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,23
5245,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,20
5246,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,24
5247,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,20
5248,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,21
5249,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,121
5250,26.4528125,33.08395833,20.88010417,80.846875,8.0234375,2.158958333,5.123602105,67.46084211,98.32864583,24
5251,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,39
5252,26.99291667,33.93489583,21.33916667,80.96552083,8.0296875,2.533020833,5.123602105,67.46084211,99.77302083,27
5253,26.19229167,31.65083333,21.59041667,81.36458333,7.424791667,3.0784375,5.123602105,67.46084211,97.63885417,10
5254,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.123602105,67.46084211,99.96447917,9
5255,26.19229167,31.65083333,21.59041667,81.36458333,7.424791667,3.0784375,5.423592632,67.89063158,97.63885417,6
5256,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.156048421,66.77442105,99.96447917,49
5257,26.19229167,31.65083333,21.59041667,81.36458333,7.424791667,3.0784375,5.423592632,67.89063158,97.63885417,8
5258,26.19229167,31.65083333,21.59041667,81.36458333,7.424791667,3.0784375,5.423592632,67.89063158,97.63885417,5
5259,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.156048421,66.77442105,99.96447917,4
5260,26.19229167,31.65083333,21.59041667,81.36458333,7.424791667,3.0784375,5.423592632,67.89063158,97.63885417,6
5261,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.156048421,66.77442105,99.96447917,11
5262,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.123602105,67.46084211,99.96447917,9
5263,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.156048421,66.77442105,99.96447917,38
5264,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.123602105,67.46084211,99.96447917,10
5265,27.2684375,32.116875,23.0665625,79.7353125,8.356666667,2.967083333,5.423592632,67.89063158,99.38072917,6
5266,27.86635417,31.85895833,24.47354167,78.81875,7.515833333,4.003333333,5.156048421,66.77442105,99.96447917,5
5267,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,61
5268,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,218
5269,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,8
5270,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,5
5271,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,11
5272,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,17
5273,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,23
5274,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,12
5275,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,292
5276,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,124
5277,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,18
5278,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,7
5279,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,13
5280,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,337
5281,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.019135789,70.736,100.3002083,17
5282,27.77166667,30.760625,25.40364583,80.99666667,7.283020833,3.835,5.147408421,72.44231579,100.3002083,28
5283,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,205
5284,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,10
5285,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,7
5286,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,177
5287,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,143
5288,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,240
5289,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,18
5290,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,6
5291,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.147408421,72.44231579,99.16895833,12
5292,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,18
5293,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.147408421,72.44231579,99.16895833,163
5294,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,144
5295,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.147408421,72.44231579,100.2564583,42
5296,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,24
5297,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,154
5298,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,110
5299,27.335,30.99875,24.725,82.1303125,7.547291667,3.733541667,5.147408421,72.44231579,99.58083333,14
5300,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,78
5301,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,418
5302,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,437
5303,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,5.156048421,66.77442105,98.7309375,13
5304,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,24
5305,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,5
5306,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,88
5307,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,169
5308,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,208
5309,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,5
5310,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,11
5311,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,297
5312,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,4
5313,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,169
5314,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,17
5315,27.6371875,31.26458333,24.84895833,81.91104167,6.923645833,4.311145833,5.156048421,66.77442105,100.2564583,345
5316,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,18
5317,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,7
5318,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,6
5319,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.156048421,66.77442105,99.16895833,315
5320,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.156048421,66.77442105,99.16895833,655
5321,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,14
5322,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,8
5323,27.68520833,31.75,24.42989583,80.21395833,7.524166667,4.4434375,5.156048421,66.77442105,99.97895833,117
5324,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,148
5325,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,7
5326,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,13
5327,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,22
5328,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,21
5329,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,214
5330,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,8
5331,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,10
5332,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,4
5333,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,263
5334,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,13
5335,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,385
5336,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,3
5337,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,7
5338,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,67
5339,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,285
5340,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,212
5341,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,9
5342,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,12
5343,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,11
5344,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,9
5345,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,14
5346,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,250
5347,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,106
5348,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,84
5349,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,9
5350,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,12
5351,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,129
5352,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,6
5353,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,13
5354,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,10
5355,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.924152632,77.21978947,100.4525,6
5356,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,26
5357,27.93041667,30.64,25.67302083,81.20583333,8.593645833,5.337083333,5.09982,69.86357895,100.6142708,12
5358,27.7840625,30.69125,25.84979167,82.41739583,10.113125,4.616145833,4.624063158,75.42463158,100.8653125,9
5359,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,8
5360,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,72
5361,27.93041667,30.64,25.67302083,81.20583333,8.593645833,5.337083333,5.09982,69.86357895,100.6142708,6
5362,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,236
5363,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.09982,69.86357895,100.3283333,5
5364,27.7840625,30.69125,25.84979167,82.41739583,10.113125,4.616145833,4.624063158,75.42463158,100.8653125,8
5365,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,52
5366,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.09982,69.86357895,100.4525,5
5367,27.68229167,30.3121875,25.81739583,82.77385417,10.04885417,4.338645833,4.624063158,75.42463158,100.6934375,7
5368,28.12770833,29.81708333,26.55479167,81.1375,8.8446875,5.986145833,4.924152632,77.21978947,100.93375,11
5369,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,9
5370,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,4.624063158,75.42463158,99.16895833,433
5371,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,13
5372,27.72104167,30.6971875,25.40291667,81.87708333,7.326145833,4.696666667,5.09982,69.86357895,100.3283333,8
5373,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.624063158,75.42463158,100.4525,6
5374,27.93041667,30.64,25.67302083,81.20583333,8.593645833,5.337083333,5.09982,69.86357895,100.6142708,6
5375,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,14
5376,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,26
5377,27.7840625,30.69125,25.84979167,82.41739583,10.113125,4.616145833,4.624063158,75.42463158,100.8653125,9
5378,28.18916667,29.54989583,26.71625,81.11364583,7.630833333,6.042708333,4.924152632,77.21978947,101.0180208,5
5379,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.624063158,75.42463158,100.4525,5
5380,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.09982,69.86357895,100.4525,13
5381,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.09982,69.86357895,100.4525,6
5382,27.68229167,30.3121875,25.81739583,82.77385417,10.04885417,4.338645833,4.624063158,75.42463158,100.6934375,7
5383,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.924152632,77.21978947,100.4525,11
5384,27.68229167,30.3121875,25.81739583,82.77385417,10.04885417,4.338645833,4.624063158,75.42463158,100.6934375,5
5385,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.624063158,75.42463158,100.4525,74
5386,27.93041667,30.64,25.67302083,81.20583333,8.593645833,5.337083333,5.09982,69.86357895,100.6142708,10
5387,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,66
5389,27.93041667,30.64,25.67302083,81.20583333,8.593645833,5.337083333,5.09982,69.86357895,100.6142708,11
5390,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,203
5391,27.14385417,31.0915625,24.13229167,82.51583333,9.993645833,5.145625,5.09982,69.86357895,99.91979167,14
5392,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,4.624063158,75.42463158,100.4525,197
5393,26.26739583,32.60427083,22.26427083,85.875,8.56,2.660208333,5.019135789,70.736,99.16895833,50
5394,27.4303125,30.9028125,25.11677083,83.661875,8.905625,3.633541667,5.019135789,70.736,100.4525,6
5395,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,10
5396,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,9
5397,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,7
5398,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,9
5399,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,7
5400,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,196
5401,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,12
5402,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,7
5403,26.08479167,32.4490625,22.14302083,85.17458333,9.240208333,2.817395833,4.624063158,75.42463158,98.7309375,7
