municipality_id,avg_t2m,avg_t2m_max,avg_t2m_min,avg_rh2m,avg_rhoa,avg_prectotcorr,avg_ws10m,avg_allsky_sfc_sw_dwn,avg_cloud_amt,avg_surface_pressure,elevation
5891,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,4.951421052631579,76.22,100.91979166666665,8
5892,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,4.935505263157895,78.26905263157896,99.58270833333334,5
5893,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.046026315789474,77.4598947368421,99.69947916666666,43
5894,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,7
5895,26.934166666666666,30.730625,23.947708333333335,83.8884375,1.1444791666666665,9.15125,4.383333333333334,5.046026315789474,77.4598947368421,99.56260416666667,6
5896,26.934166666666666,30.730625,23.947708333333335,83.8884375,1.1444791666666665,9.15125,4.383333333333334,5.046026315789474,77.4598947368421,99.56260416666667,5
5897,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,5.126778947368421,76.06557894736842,99.58270833333334,6
5898,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,5.126778947368421,76.06557894736842,99.58270833333334,7
5899,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,62
5900,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,6
5901,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,8
5902,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,4
5903,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.046026315789474,77.4598947368421,99.69947916666666,26
5904,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,4.935505263157895,78.26905263157896,99.69947916666666,7
5905,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,5.126778947368421,76.06557894736842,99.58270833333334,7
5906,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,5.126778947368421,76.06557894736842,99.58270833333334,7
5907,27.061666666666667,30.608854166666664,24.6046875,84.15708333333333,1.144375,8.82,3.8010416666666664,5.126778947368421,76.06557894736842,99.58270833333334,6
5908,28.107604166666665,30.923437500000002,25.8459375,80.95041666666667,1.1534375,6.242812499999999,4.301875,5.126778947368421,76.06557894736842,100.63270833333333,5
5909,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.046026315789474,77.4598947368421,99.69947916666666,99
5910,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,36
5911,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,23
5912,28.107604166666665,30.923437500000002,25.8459375,80.95041666666667,1.1534375,6.242812499999999,4.301875,5.046026315789474,77.4598947368421,100.63270833333333,38
5913,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,24
5914,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,5.126778947368421,76.06557894736842,99.69947916666666,468
